OLD FASHIONED ICED OATMEAL COOKIES|Kingston Marketing Co|4.61
CELERY APPLE CUCUMBER ORGANIC JUICE BLEND, CELERY APPLE CUCUMBER|Knudsen and Sons Inc|1.09
R.W. KNUDSEN FAMILY, ORGANIC APPLE JUICE|Knudsen and Sons Inc|1.09
BEET SHOT ORGANIC BEET JUICE BLEND FROM CONCENTRATES, BEET|Knudsen and Sons Inc|1.09
ORGANIC HONEY|Kohl Corporation|1.14
HONEY UNCURED HAM, HONEY|Kraft Heinz Foods Company|10.71
EXTRA CRISP WHOLE KERNEL CORN, EXTRA CRISP|Kohl Corporation|0.92
GREEN WAY, BERRY VEGETABLE SMMOTHIE|Kohl Corporation|1.09
ORGANIC SALSA|Kohl Corporation|1.19
DECAF LEMON ICED TEA DRINK MIX, DECAF LEMON ICED TEA|Kraft Heinz Foods Company|10.81
ORIGINAL PASTEURIZED RECIPE CHEESE PRODUCT, ORIGINAL|Kraft Heinz Foods Company|18.11
ROTINI & CHEESE CREAMY CHEESE SAUCE WITH 50% WHOLE GRAIN ROTINI PASTA, WHOLE GRAIN|Kraft Heinz Foods Company|4.03
CHOCOLATE FUDGE SUGAR FREE INSTANT REDUCED CALORIE PUDDING & PIE FILLING, CHOCOLATE FUDGE|Kraft Heinz Foods Company|2.07
STRAWBERRY FLAVOR CHEESECAKE SNACKS, STRAWBERRY|Kraft Heinz Foods Company|1.85
ZERO CALORIE CHERRY DRINK MIX, CHERRY|Kraft Heinz Foods Company|10.81
KOOL-AID, UNSWEETENED DRINK MIX, MANDARINA-TANGERINE, MANDARINA-TANGERINE|Kraft Heinz Foods Company|10.81
MOZZARELLA & PARMESAN LOW-MOISTURE TRADITIONAL CUT SHREDDED NATURAL CHEESE, MOZZARELLA & PARMESAN|Kraft Heinz Foods Company|18.11
ITALIAN FIVE CHEESE, SHREDDED LOW-MOISTURE PART-SKIM MOZZARELLA, PROVOLONE, PARMESAN, ASIAGO, AND ROMANO CHEESES WITH CREAM CHEESE|Kraft Heinz Foods Company|18.11
GRAPE BURSTS SOFT DRINK, GRAPE|Kraft Heinz Foods Company|2.06
LEMON ICED TEA DRINK MIX PITCHER PACKETS, LEMON ICED TEA|Kraft Heinz Foods Company|10.81
GRAPE DRINK MIX, GRAPE|Kraft Heinz Foods Company|10.81
TABBOULEH WITH QUINOA, QUINOA|Kingston Marketing Co|4.03
CAKE BATTER KREME DOUGHNUTS, CAKE BATTER KREME|Krispy Kreme Doughnut Corporation|1.85
COCONUT PIE|Krispy Kreme Doughnut Corporation|1.85
STRAWBERRIES & CREAM ADVANCED NUTRITION MEAL REPLACEMENT SHAKE, STRAWBERRIES & CREAM|KSF Acquisition Corporation|1.67
ORANGE FLAVORED JUICE BEVERAGE FROM CONCENTRATES THIRST QUENCHER, ORANGE|Knudsen and Sons Inc|1.09
VELVEETA, SHREDS, SHREDDED PASTEURIZED PREPARED CHEESE PRODUCT, ORIGINAL, ORIGINAL|Kraft Heinz Foods Company|18.11
REDUCED CALORIE BARBECUE SAUCE, ORIGINAL|Kraft Heinz Foods Company|1.19
SWISS EXTRA THIN NATURAL CHEESE, SWISS|Kraft Heinz Foods Company|18.11
CHOCOLATEY PRETZELS COVERED WITH CHOCOLATE FLAVORED COATING, CHOCOLATEY|Krause Gentle Corporation|4.19
JIGGLERS MOLD KIT, GELATIN DESSERT, STRAWBERRY|Kraft Heinz Foods Company|2.07
INSTANT PUDDING AND PIE FILLING, CHOCOLATE|Kraft Heinz Foods Company|2.07
SOUTHERN STYLE SWEET TEA|Krause Gentle Corporation|1.17
YOGURT PRETZELS COVERED WITH YOGURT FLAVORED COATING, YOGURT|Krause Gentle Corporation|4.19
SCHWARZWALDER DARK RYE BREAD, SCHWARZWALDER DARK RYE|Kraft Heinz Foods Company|1.41
POTATO CHIPS, JALAPENO, JALAPENO|Krause Gentle Corporation|3.99
CRAFT SODA, BLACK CHERRY, BLACK CHERRY|Krause Gentle Corporation|2.06
MINI CRULLERS DOUGHNUTS, BLUEBERRY|Krispy Kreme Doughnut Corporation|1.85
DIPPED CHOCOLATE CAKE DOUGHNUT HOLES|Krispy Kreme Doughnut Corporation|1.85
CARAMEL CAPPUCCINO COFFEE & PROTEIN BEVERAGE WITH REAL MILK, CARAMEL CAPPUCCINO|KSF Acquisition Corporation|9.70
GRAPE DRINK MIX, GRAPE|Kraft Heinz Foods Company|10.81
TABBOULEH WITH QUINOA, QUINOA|Kingston Marketing Co|4.03
CAKE BATTER KREME DOUGHNUTS, CAKE BATTER KREME|Krispy Kreme Doughnut Corporation|1.85
COCONUT PIE|Krispy Kreme Doughnut Corporation|1.85
STRAWBERRIES & CREAM ADVANCED NUTRITION MEAL REPLACEMENT SHAKE, STRAWBERRIES & CREAM|KSF Acquisition Corporation|1.67
ORANGE FLAVORED JUICE BEVERAGE FROM CONCENTRATES THIRST QUENCHER, ORANGE|Knudsen and Sons Inc|1.09
VELVEETA, SHREDS, SHREDDED PASTEURIZED PREPARED CHEESE PRODUCT, ORIGINAL, ORIGINAL|Kraft Heinz Foods Company|18.11
REDUCED CALORIE BARBECUE SAUCE, ORIGINAL|Kraft Heinz Foods Company|1.09
MANGO GINGER COCKTAIL JUICE FROM CONCENTRATE, MANGO GINGER|Langer Juice Company, Inc.|1.09
WHOLE JALAPENO PEPPERS, HOT|La Preferida Inc|1.66
SMOKED SAUSAGE, PEPPER JACK|Land O'Frost, Inc.|10.71
STRAWBERRY FLAVORED YOGURT SMOOTHIE, STRAWBERRY|Lala U.S., Inc.|1.95
MACARONI & CHEESE|Kraft Heinz Foods Company|4.03
ORIGINAL FLAVOR MACARONI & CHEESE DINNER, ORIGINAL|Kraft Heinz Foods Company|4.03
KETTLE COOKED POTATO CHIPS, DILL PICKLE, DILL PICKLE|Krause Gentle Corporation|3.99
SALT & PEPPER FLAVORED KETTLE COOKED POTATO CHIPS, SALT & PEPPER|Krause Gentle Corporation|3.99
CRANBERRY JUICE COCKTAIL, CRANBERRY|Langer Juice Company, Inc.|1.09
JUICE COCKTAIL FROM CONCENTRATE, MANGO CARROT|Langer Juice Company, Inc.|1.09
FRENCH NON-DAIRY DRESSING|Lieber Chocolate and Food Products Co.|2.95
FROSTED ANIMAL COOKIES, FROSTED|Lieber Chocolate and Food Products Co.|4.61
CHOCOLATE COCONUT PROTEIN BARS, CHOCOLATE COCONUT|Lifestyle Evolution, Inc.|3.33
FARMER CHEESE, PLUM|Lifeway Foods Inc.|18.11
CHILI OIL|Lee Kum Kee Co. Ltd.|5.44
APPLE PLANT-BASED PIE, APPLE|Lenny and Larry's|4.61
NON-DAIRY LITE ITALIAN DRESSING|Lieber Chocolate and Food Products Co.|2.95
ESPRESSO PROTEIN BAR, ESPRESSO|Lifestyle Evolution, Inc.|3.33
BLUEBERRY ORIGINAL KEFIR CULTURED WHOLE MILK, BLUEBERRY|Lifeway Foods Inc.|1.95
PEANUT BUTTER CRUNCH PROTEIN BAR, PEANUT BUTTER CRUNCH|Lifestyle Evolution, Inc.|3.33
COCONUT VANILLA DAIRY FREE PROBIOTIC PLANT BASED DRINK, COCONUT VANILLA|Lifeway Foods Inc.|2.06
ORGANIC FARMER CHEESE, PEACH|Lifeway Foods Inc.|18.11
NUGO, NUTRITION BAR, COFFEE, COFFEE|Lifestyle Evolution, Inc.|3.33
SNICKERDOODLE PLANT-BASED COOKIE, SNICKERDOODLE|Lenny and Larry's|4.61
CHOCOLATE ALMOND SEA SALT THE COMPLETE COOKIE-FIED BAR, CHOCOLATE ALMOND SEA SALT|Lenny and Larry's|4.61
CINNAMON SUGAR PLANT-BASED PROTEIN COOKIES, CINNAMON SUGAR|Lenny and Larry's|4.61
LIEBER'S, SAUCE, CHILI, CHILI|Lieber Chocolate and Food Products Co.|1.19
WHITE CHOCOLATY RAZZBERRY BAKED NUTRITION COOKIE, WHITE CHOCOLATY RAZZBERRY|Lenny and Larry's|4.61
CHOCOLATE BITE SIZE & CRISPY SANDWICH MINIS, CHOCOLATE|Lieber Chocolate and Food Products Co.|4.61
VODKA PASTA SAUCE|Lieber Chocolate and Food Products Co.|1.23
NATURAL ENERGY PREMIUM BLACK TEA K-CUP PODS|Lipton|3.70
CRANBERRY POMEGRANATE FLAVOR GREEN TEA BAGS, CRANBERRY POMEGRANATE|Lipton|3.70
HONEY FIG KEFIR CULTURED LOWFAT MILK, HONEY FIG|Lifeway Foods Inc.|1.95
MILK CHOCOLATE TRUFFLES, MILK CHOCOLATE|Lindt and Sprungli (Schweiz) AG|9.61
ASSORTED CHOCOLATE TRUFFLES, MILK CHOCOLATE, WHITE CHOCOLATE, DARK CHOCOLATE|Lindt and Sprungli (Schweiz) AG|9.61
VANILLA FLAVORED DAIRY-FREE CULTURED OAT MILK, VANILLA|Lifeway Foods Inc.|0.66
ORGANIC FARMER CHEESE, STRAWBERRY, ROSEHIP|Lifeway Foods Inc.|18.11
TROPICAL FRUIT DAIRY FREE PROBIOTIC PLANT BASED DRINK, TROPICAL FRUIT|Lifeway Foods Inc.|2.06
SALSA VERDE|Linda's Food Products Inc.|1.19
ORIGINAL BEEF STICK BITES + PASTEURIZED PROCESS CHEESE + PRETZELS JACK-PACK!, ORIGINAL|Link Snacks, Inc.|7.48
SNACK STICKS ORIGINAL|Link Snacks, Inc.|7.48
NATURAL ENERGY PREMIUM BLACK TEA K-CUP PODS|Lipton|3.70
CRANBERRY POMEGRANATE FLAVOR GREEN TEA BAGS, CRANBERRY POMEGRANATE|Lipton|3.70
ROTISSERIE SEASONED TURKEY BREAST|Land O'Frost, Inc.|10.71
LANGERS, HIBISCUS GREEN TEA|Langer Juice Company, Inc.|1.17
100% PURE ORANGE JUICE FROM CONCENTRATE, ORANGE|Langer Juice Company, Inc.|1.09
MANGO GINGER COCKTAIL JUICE FROM CONCENTRATE, MANGO GINGER|Langer Juice Company, Inc.|1.09
CHOCOLATE CHIP PLANT-BASED PROTEIN COOKIES, CHOCOLATE CHIP|Lenny and Larry's|4.61
PEANUT BUTTER PLANT-BASED COOKIE, PEANUT BUTTER|Lenny and Larry's|4.61
CRANBERRY JUICE COCKTAIL, CRANBERRY|Langer Juice Company, Inc.|1.09
JUICE COCKTAIL FROM CONCENTRATE, MANGO CARROT|Langer Juice Company, Inc.|1.09
ZESTY ITALIAN FLAVOR INFUSER|McCormick and Company, Inc.|39.03
1.5oz LITEHOUSE AVOCADO BACON RANCH DRESSING|Litehouse Inc.|1.19
CAKE BITES, LEMON|Lofthouse Foods|1.85
LOFTHOUSE, SUGAR COOKIES|Lofthouse Foods|4.61
ORIGINAL BEEF STICK BITES + PASTEURIZED PROCESS CHEESE + PRETZELS JACK-PACK!, ORIGINAL|Link Snacks, Inc.|7.48
SNACK STICKS ORIGINAL|Link Snacks, Inc.|7.48
CHOCOLATE CHIP PLANT-BASED PROTEIN COOKIES, CHOCOLATE CHIP|Lenny and Larry's|4.61
PEANUT BUTTER PLANT-BASED COOKIE, PEANUT BUTTER|Lenny and Larry's|4.61
ZESTY ITALIAN FLAVOR INFUSER|McCormick and Company, Inc.|39.03
CRISPY JALAPENOS|McCormick and Company, Inc.|2.95
CLASSIC YELLOW MUSTARD, CLASSIC YELLOW|McCormick and Company, Inc.|1.19
CLASSIC YELLOW MUSTARD, CLASSIC YELLOW|McCormick and Company, Inc.|1.19
MISSISSIPPI HONEY BBQ SAUCE, MISSISSIPPI HONEY|McCormick and Company, Inc.|1.19
FRENCH'S, BEEF STEW SEASONING MIX|McCormick and Company, Inc.|39.03
SLICED CARROTS|McCall Farms Inc|0.92
SPICY CLASSIC YELLOW MUSTARD WITH CAYENNE PEPPER, SPICY CLASSIC YELLOW|McCormick and Company, Inc.|1.19
CREAMY HONEY CHIPOTLE MUSTARD SPREAD, CREAMY HONEY CHIPOTLE|McCormick and Company, Inc.|1.19
MARKET BASKET, WOVEN WHEATS, BAKED WHOLE WHEAT CRACKERS|Market Basket Inc.|1.81
WHITE CRANBERRY FLAVORED JUICE COCKTAIL BLENDED WITH ANOTHER JUICE FROM CONCENTRATE, WHITE CRANBERRY|Market Basket Inc.|1.09
CHEESE, SHARP CHEDDAR|Lowe's Food Stores, Inc.|18.11
MARKET BASKET, ROASTED NO SALT ALMONDS|Market Basket Inc.|4.19
PETITE DICED TOMATOES|Market Basket Inc.|0.61
BROWN SUGAR OATMEAL WITH CINNAMON|Market Basket Inc.|1.61
PREMIUM DARK CHOCOLATE MINI TRUFFLES|Market Basket Inc.|9.61
SPEARMINT LEAVES|Lunds Inc|1.84
PUMPKIN SEEDS IN SHELL|Lunds Inc|4.19
ORGANIC FIGGY POPS MANGOBERRY SUPERSNACKS|Made In Nature, Inc.|4.19
ORGANIC DRIED APRICOTS IN THE BUFF SUPERSNACKS|Made In Nature, Inc.|4.19
KALE CHIPS|Made In Nature, Inc.|3.99
NUT FUSION CINNAMON CITRUS SUPERSNACKS|Made In Nature, Inc.|4.19
MAINE LOBSTER MEAT AND RICOTTA WRAPPED IN A THIN DOUGH RAVIOLI, MAINE LOBSTER|Mahco Inc|1.32
HONEY MUSTARD, HONEY|McCormick and Company, Inc.|1.19
MAYONNAISE WITH LIME JUICE, LIME JUICE|McCormick and Company, Inc.|2.95
HONEY CITRUS & HERB SEASONING, HONEY CITRUS & HERB|McCormick and Company, Inc.|39.03
FANCY SPANISH PAPRIKA, FANCY SPANISH|McCormick and Company, Inc.|39.03
GUMMY BUNNY CANDY, CHERRY|Maud Borup, Inc.|1.84
LOVE IN THE AIR GUMMY BUTTERFLIES|Maud Borup, Inc.|1.84
DINNER DATE MADE WITH MILK & WHITE CHOCOLATE, MILK & WHITE CHOCOLATE|Maud Borup, Inc.|9.61
PRETZEL, TOFFEE & SEA SALT MILK CHOCOLATE MINI BARK, PRETZEL, TOFFEE & SEA SALT|Maud Borup, Inc.|9.61
ALLENS, SEASONED MUSTARD GREENS|McCall Farms Inc|0.92
CANDY TOOL KIT MILK CHOCOLATE|Maud Borup, Inc.|9.61
YELLOW CLING PEACH SLICES|Milky Way Int'L Trading Corp|1.01
FRUIT COCKTAIL|Milky Way Int'L Trading Corp|1.01
BAMBOO SHOOTS|Milky Way Int'L Trading Corp|0.92
SLICED JALAPENOS|Milky Way Int'L Trading Corp|1.66
KIPPER SNACKS|Milky Way Int'L Trading Corp|15.82
CRUSHED PINEAPPLE|Milky Way Int'L Trading Corp|1.01
NATURAL CHEDDAR CHEESE|Milton G. Waldbaum Company|18.11
STREET TACOS CORN TORTILLAS|Mission Foods Inc|4.03
WISCONSIN WHOLE MILK RICOTTA CHEESE, RICOTTA|Milton G. Waldbaum Company|18.11
SOFT TACO FLOUR TORTILLAS|Mission Foods Inc|4.03
DELISTYLE WHITE CHICKEN SALAD|Mission Field, LLC|0.61
MULTIGRAIN TORTILLA CHIPS|Mission Foods Inc|3.99
CLASSIC SKILLET MEAL, SHRIMP, ASPARAGUS & PENNE|Mizkan America, Inc.|4.03
SMOKED SAUSAGE|Monogram Food Solutions LLC|10.71
MINI SNOCONUTS DARK CHOCOLATE, MINI SNOCONUTS|Morley Candy Makers Inc.|9.61
MILK CHOCOLATE GUMMI BEARS, MILK CHOCOLATE|Morley Candy Makers Inc.|1.84
ELF BITES DARK CHOCOLATE, SEA SALT CARAMEL|Morley Candy Makers Inc.|9.61
SUPER PREMIUM FOUNTAIN ICE CREAM, BUTTER PECAN|Morley Candy Makers Inc.|4.52
KALE QUINOA MINESTRONE ORGANIC SOUP, KALE QUINOA MINESTRONE|Meijer, Inc.|5.04
SLICED MANGO IN HEAVY SYRUP, MANGO|Milky Way Int'L Trading Corp|1.01
SUPER PREMIUM FOUNTAIN ICE CREAM, BUTTER PECAN|Morley Candy Makers Inc.|4.52
KALE QUINOA MINESTRONE ORGANIC SOUP, KALE QUINOA MINESTRONE|Meijer, Inc.|5.04
SLICED MANGO IN HEAVY SYRUP, MANGO|Milky Way Int'L Trading Corp|1.01
DARK CHOCOLATE MINI PEPPERMINT PATTIES, DARK CHOCOLATE|Morley Candy Makers Inc.|1.84
JALAPENO SLICES|Mount Olive Pickle Company Inc.|1.66
PEANUTS, DARK CHOCOLATE & ALMONDS FLAVORED COATING PROTEIN CHEWY BARS, PEANUTS, DARK CHOCOLATE & ALMONDS|Meijer, Inc.|3.33
BBQ RECIPE CHICKEN WHITE MEAT CHICKEN, RED ONIONS & BBQ SAUCE CRISPY THIN CRUST PIZZA, BBQ RECIPE CHICKEN|Meijer, Inc.|4.03
FRENCH VANILLA LIGHT CHURNED STYLE ICE CREAM, FRENCH VANILLA|Meijer, Inc.|4.52
MARKETS OF MEIJER, FRESH CINNAMON RAISIN MINI BAGELS|Meijer, Inc.|1.41
MARKETS OF MEIJER, SPANISH PEANUTS, ROASTED & SALTED, ROASTED & SALTED|Meijer, Inc.|4.19
CARAMEL & CHOCOLATE PREMIUM ICE CREAM WITH COOKIE DOUGH BITS & BROWNIE BITS, CARAMEL & CHOCOLATE|Meijer, Inc.|4.52
PUPPY CHOW PEANUT BUTTER ICE CREAM WITH CHOCOLATE COVERED CONE PIECES & A CHOCOLATE SWIRL, PUPPY CHOW|Meijer, Inc.|4.52
MARKETS OF MEIJER, FRESG CIN-A-BUTTER POUND CAKE|Meijer, Inc.|1.85
SPARTAN, MOZZARELLA CHEESE|McIlhenny Company|18.11
SALT-FREE 17 SEASONING|McCormick and Company, Inc.|39.03
SPARTAN, YOGURT PRETZEL NUT MIX|McIlhenny Company|4.19
HOT TACO SPICES & SEASONINGS MIX, HOT TACO|McCormick and Company, Inc.|39.03
SOLID WHITE CHOCOLATE|Maud Borup, Inc.|9.61
MIXED VEGETABLES|McCall Farms Inc|0.92
ALLENS, GREAT NORTHERN BEANS|McCall Farms Inc|1.11
SUPER PREMIUM FOUNTAIN ICE CREAM, BUTTER PECAN|Morley Candy Makers Inc.|4.52
KALE QUINOA MINESTRONE ORGANIC SOUP, KALE QUINOA MINESTRONE|Meijer, Inc.|5.04
SLICED MANGO IN HEAVY SYRUP, MANGO|Milky Way Int'L Trading Corp|1.01
DARK CHOCOLATE MINI PEPPERMINT PATTIES, DARK CHOCOLATE|Morley Candy Makers Inc.|1.84
JALAPENO SLICES|Mount Olive Pickle Company Inc.|1.66
PEANUTS, DARK CHOCOLATE & ALMONDS FLAVORED COATING PROTEIN CHEWY BARS, PEANUTS, DARK CHOCOLATE & ALMONDS|Meijer, Inc.|3.33
BBQ RECIPE CHICKEN WHITE MEAT CHICKEN, RED ONIONS & BBQ SAUCE CRISPY THIN CRUST PIZZA, BBQ RECIPE CHICKEN|Meijer, Inc.|4.03
FRENCH VANILLA LIGHT CHURNED STYLE ICE CREAM, FRENCH VANILLA|Meijer, Inc.|1.09
CHICKPEAS GARBANZO BEANS|Nash Finch Company|1.11
SEEDLESS RAISINS|Nash Finch Company|4.19
BUN LENGTH HOT DOGS FRANKS|Nash Finch Company|10.71
GLAZED SOUR CREME DONUT HOLES, GLAZED SOUR CREME|Nash Finch Company|1.85
NO SALT DRY ROASTED ALMONDS, NO SALT DRY ROASTED|New Seasons Market, LLC|4.19
FLOUR ORGANIC TORTILLAS, FLOUR|New Seasons Market, LLC|4.03
ENRICHED MACARONI PRODUCT, BOW-TIES|Nash Finch Company|1.32
ARRABBIATA PASTA SAUCE, ARRABBIATA|New Seasons Market, LLC|1.23
NEWMAN'S OWN, GREEK VINAIGRETTE DRESSING|Newman's Own, Inc.|2.95
MICROWAVE POPCORN, BUTTER|Newman's Own, Inc.|4.19
RED DRAGON FRUIT CHIPS, RED DRAGON FRUIT|Now Health Group Inc.|4.19
MANGO SLICES|Now Health Group Inc.|4.19
SOFT TACO FLOUR TORTILLAS|Mission Foods Inc|4.03
DILL RELISH, DILL|Mount Olive Pickle Company Inc.|1.66
SOUR PICKLE, SOUR|Mount Olive Pickle Company Inc.|1.66
PINEAPPLE PARFAIT|Mr. Beverages Old Time Cocktail Mixes|1.01
LIGHTLY SWEETENED COCONUT WATER FLAVORED YELLOW CLING DICED PEACHES, LIGHTLY SWEETENED COCONUT WATER|Meijer, Inc.|1.01
PEAR HALVES IN 100% PEAR JUICE FROM CONCENTRATE, PEAR JUICE|Meijer, Inc.|1.01
MARKETS OF MEIJER, CUT OUT COOKIES|Meijer, Inc.|4.61
SEA SALT MEDIUM PITTED CALIFORNIA RIPE OLIVES, SEA SALT|Musco Olive Products, Inc.|1.66
CALIFORNIA RIPE SLICED OLIVES|Musco Olive Products, Inc.|1.66
NANA'S MEATLOAF|Musicland Productions, Inc.|4.03
SEA SALT PITTED CALIFORNIA RIPE JUMBO OLIVES, SEA SALT|Musco Olive Products, Inc.|1.66
COTTON CANDY FLAVOR CREME SANDWICH COOKIES, COTTON CANDY CREME|Nabisco Biscuit Company|4.61
FOUR CHEESE & HERB FLAVOR CHEESE CRISPERS POTATO AND WHEAT CHIPS, FOUR CHEESE & HERB|Nabisco Biscuit Company|1.81
HOT & SPICY CASHEWS, HOT & SPICY|Nabisco Food Company|4.19
MIXED NUTS PEANUTS, CASHEWS, ALMONDS, HAZELNUTS, PECANS, MIXED NUTS|Nabisco Food Company|4.19
NUT-RITION SUSTAINING ENERGY MIX, BLUEBERRY NUT|Nabisco Food Company|4.19
EVERYTHING BAKED WITH ONION, POPPY SEEDS, GARLIC & SEA SALT CRACKERS, EVERYTHING|Nabisco Biscuit Company|1.81
FOOTBALL TAILGATE CRACKERS|Nabisco Biscuit Company|1.81
HICKORY SMOKED BBQ PISTACHIO KERNELS, HICKORY SMOKED BBQ|Nabisco Food Company|4.19
OATMEAL RAISIN COOKIE MIX OATMEAL FLAVOR COVERED RAISINS, YOGURT AND GRAHAM COVERED RAISINS, CINNAMON TOASTED ALMONDS, PECANS, RAISINS, OATMEAL RAISIN COOKIE MIX|Nabisco Food Company|7.48
LIGHTLY SWEETENED CREAMY SUNFLOWER SEED BUTTER, LIGHTLY SWEETENED CREAMY|Once Again Nut Butter Collective, Inc.|2.39
CREAMY UNSWEETENED SALT FREE TAHINI, CREAMY UNSWEETENED|Once Again Nut Butter Collective, Inc.|2.95
100% JUICE WITH MILLED WHOLE CRANBERRIES, CRANBERRY|Ocean Spray Cranberries, Inc.|1.09
BUTTER FLAVORED SPINDLES PRETZELS, BUTTER|Old Dutch Foods Inc|3.99
STRAWBERRY PASSION FRUIT FLAVORED JUICE COCKTAIL BLEND FROM CONCENTRATE, STRAWBERRY PASSION FRUIT|Old Orchard Brands LLC.|1.09
CHOCOLATE CHIP ORGANIC WHOLE GRAIN ENERGY SNACK BAR, CHOCOLATE CHIP|Orgain, Inc.|3.33
VANILLA FLAVOR WITH TART CHERRY & TURMERIC SPORT PROTEIN POWDER, VANILLA|Orgain, Inc.|9.61
HAZELNUT WITH COCOA & MILK AMORE SPREAD, HAZELNUT WITH COCOA & MILK|Once Again Nut Butter Collective, Inc.|2.39
HAM & CHEESE LOAF|Oscar Mayer Foods Corp.|10.71
SMOKED TURKEY BREAST, SMOKED|Oscar Mayer Foods Corp.|10.71
OVEN ROASTED TURKEY BREAST & WHITE TURKEY|Oscar Mayer Foods Corp.|10.71
ORGANIC CLASSIC HUMMUS|Pacific Foods of Oregon, Inc.|1.19
STRAWBERRY YOGURT WITH STRAWBERRIES, STRAWBERRIES|Papa John's Salads and Produce|1.95
MUSHROOM ORGANIC BROTH, MUSHROOM|Pacific Foods of Oregon, Inc.|5.04
NUTRITIONAL PROTEIN SHAKE, CREAMY CHOCOLATE|Orgain, Inc.|2.26
WATERMELON CHUNKS|Papa John's Salads and Produce|0.61
Goldfish Colors Cheddar Crackers, Snack Crackers, 6.6 oz bag|Pepperidge Farm Inc.|4.61
DICED YELLOW ONIONS|Papa John's Salads and Produce|0.61
NANTUCKET CRISPY COOKIES, DARK CHOCOLATE|Pepperidge Farm, Inc.|4.61
BREADED CHICKEN NUGGETS|Perdue Farms Incorporated|4.03
HEARTH HONEY WHEAT|Perfection Bakeries, Inc.|1.41
ENRICHED SUPER SUB BUNS|Perfection Bakeries, Inc.|1.41
CLASSIC WHITE BREAD, CLASSIC WHITE|Perfection Bakeries, Inc.|1.41
LIGHT HONEY WHEAT BREAD, LIGHT HONEY WHEAT|Perfection Bakeries, Inc.|1.41
CANDY|Pez Candy, Inc.|1.84
PIGGLY WIGGLY, PREMIUM CHOCOLATE CHUNK COOKIES|Piggly Wiggly Company|4.61
PEZ, CANDY, STRAWBERRY, GRAPE, LEMON, STRAWBERRY, GRAPE, LEMON|Pez Candy, Inc.|1.84
RED POTATOES SEASONED WITH ROSEMARY, THYME, & OTHER HERBS AND SPICES QUICK ROASTERS, RED POTATOES|Pinnacle Foods Group LLC|4.03
WHIPPED FLUFFY WHITE FLAVORED FROSTING, WHIPPED FLUFFY WHITE|Pinnacle Foods Group LLC|1.14
VINE RIPENED DICED TOMATOES|Piggly Wiggly Company|0.61
CHICKEN BROTH|Pinnacle Foods Group LLC|5.04
ORGANIC SWEET PEAS|Pinnacle Foods Group LLC|0.61
GARLIC WHITE MEAT CHICKEN, ZUCCHINI-LENTIL ROTINI, BROCCOLI, CARROTS & CORN IN SAUCE, GARLIC CHICKEN|Pinnacle Foods Group LLC|4.03
ZUCCHINI WITH MARINARA, MARINARA|Pinnacle Foods Group LLC|0.61
BIRDS EYE, ASPARAGUS SPEARS|Pinnacle Foods Group LLC|0.61
PIGGLY WIGGLY, SODA, ORANGE PINEAPPLE, ORANGE PINEAPPLE|Piggly Wiggly Company|2.06
SPICE DROPS FLAVORED CANDY, SPICE DROPS|Piggly Wiggly Company|1.84
CONFETTI SUGAR COOKIE, CONFETTI SUGAR|Pinnacle Foods Group LLC|2.07
DRESSING & SEASONING MIX, RANCH|Pinnacle Foods Group LLC|2.95
EVOL, CHICKEN QUESADILLAS|Pinnacle Foods Group LLC|4.03
SWEET RELISH SQUEEZABLE HOMESTYLE RELISH, SWEET RELISH|Pinnacle Foods Group LLC|1.66
KOSHER DILL SPEARS, KOSHER DILL|Pinnacle Foods Group LLC|1.66
CHICK'N TERIYAKI MADE WITH RICE, PLANT-BASED CHICK'N, BROCCOLI, RED BELL PEPPERS AND CARROTS WITH A SWEET TERIYAKI SAUCE BOWL, CHICK'N TERIYAKI|Pinnacle Foods Group LLC|4.03
PLANT-BASED CHILI WITH BEANS, BEANS|Pinnacle Foods Group LLC|4.03
MEDIUM SWEET HEAT CHIPS, SWEET HEAT|Pinnacle Foods Group LLC|3.99
POLISH DILL SPEARS, POLISH DILL|Pinnacle Foods Group LLC|1.66
ORIGINAL BREAKFAST SAUS'GE PATTIES, ORIGINAL|Pinnacle Foods Group LLC|2.77
SAUS'GE GUMBO PLANT-BASED SOUP, SAUS'GE GUMBO|Pinnacle Foods Group LLC|5.04
SEVEN GRAIN PLANT-BASED CHICK'N BREADED WITH WHOLESOME GRAINS INCLUDING OATS, QUINOA, AND MILLET CRISPY TENDERS, SEVEN GRAIN|Pinnacle Foods Group LLC|2.77
LIGHTLY SWEETENED CREAMY SUNFLOWER SEED BUTTER, LIGHTLY SWEETENED CREAMY|Once Again Nut Butter Collective, Inc.|2.39
CREAMY UNSWEETENED SALT FREE TAHINI, CREAMY UNSWEETENED|Once Again Nut Butter Collective, Inc.|2.95
100% JUICE WITH MILLED WHOLE CRANBERRIES, CRANBERRY|Ocean Spray Cranberries, Inc.|1.09
BUTTER FLAVORED SPINDLES PRETZELS, BUTTER|Old Dutch Foods Inc|3.99
STRAWBERRY PASSION FRUIT FLAVORED JUICE COCKTAIL BLEND FROM CONCENTRATE, STRAWBERRY PASSION FRUIT|Old Orchard Brands LLC.|1.09
CHOCOLATE CHIP ORGANIC WHOLE GRAIN ENERGY SNACK BAR, CHOCOLATE CHIP|Orgain, Inc.|3.33
VANILLA FLAVOR WITH TART CHERRY & TURMERIC SPORT PROTEIN POWDER, VANILLA|Orgain, Inc.|9.61
